seed,episodic_return,env,id
13,771127.25,SpaceInvaders-MinAtar,2864
14,668119.984375,SpaceInvaders-MinAtar,2864
15,733157.28125,SpaceInvaders-MinAtar,2864
16,757365.8125,SpaceInvaders-MinAtar,2864
17,868815.46875,SpaceInvaders-MinAtar,2864
18,728939.53125,SpaceInvaders-MinAtar,2864
19,759088.953125,SpaceInvaders-MinAtar,2864
20,645014.46875,SpaceInvaders-MinAtar,2864
21,745367.265625,SpaceInvaders-MinAtar,2864
22,722191.890625,SpaceInvaders-MinAtar,2864
23,891493.78125,SpaceInvaders-MinAtar,2864
24,829394.34375,SpaceInvaders-MinAtar,2864
25,726830.1875,SpaceInvaders-MinAtar,2864
26,726782.359375,SpaceInvaders-MinAtar,2864
27,764987.828125,SpaceInvaders-MinAtar,2864
28,838293.640625,SpaceInvaders-MinAtar,2864
29,729385.90625,SpaceInvaders-MinAtar,2864
0,15565.6875,Asterix-MinAtar,1489
1,15879.484375,Asterix-MinAtar,1489
2,14189.6875,Asterix-MinAtar,1489
3,16493.09375,Asterix-MinAtar,1489
4,14617.578125,Asterix-MinAtar,1489
5,15873.375,Asterix-MinAtar,1489
6,16772.71875,Asterix-MinAtar,1489
7,15399.765625,Asterix-MinAtar,1489
8,15715.875,Asterix-MinAtar,1489
9,14674.8125,Asterix-MinAtar,1489
10,15698.171875,Asterix-MinAtar,1489
11,15505.703125,Asterix-MinAtar,1489
12,15595.484375,Asterix-MinAtar,1489
13,15139.59375,Asterix-MinAtar,1489
14,15495.203125,Asterix-MinAtar,1489
15,14884.734375,Asterix-MinAtar,1489
16,15630.078125,Asterix-MinAtar,1489
17,15320.65625,Asterix-MinAtar,1489
18,15902.28125,Asterix-MinAtar,1489
19,16330.390625,Asterix-MinAtar,1489
20,16598.984375,Asterix-MinAtar,1489
21,14837.1875,Asterix-MinAtar,1489
22,15645.25,Asterix-MinAtar,1489
23,16278.59375,Asterix-MinAtar,1489
24,14782.890625,Asterix-MinAtar,1489
25,15189.515625,Asterix-MinAtar,1489
26,15614.6875,Asterix-MinAtar,1489
27,15702.734375,Asterix-MinAtar,1489
28,16453.625,Asterix-MinAtar,1489
29,15108.1875,Asterix-MinAtar,1489
0,7832.140625,Asterix-MinAtar,2124
1,7697.984375,Asterix-MinAtar,2124
2,7527.359375,Asterix-MinAtar,2124
3,9538.03125,Asterix-MinAtar,2124
4,7958.734375,Asterix-MinAtar,2124
5,7855.296875,Asterix-MinAtar,2124
6,7860.5,Asterix-MinAtar,2124
7,7902.046875,Asterix-MinAtar,2124
8,8358.125,Asterix-MinAtar,2124
9,11269.859375,Asterix-MinAtar,2124
10,7861.765625,Asterix-MinAtar,2124
11,7695.90625,Asterix-MinAtar,2124
12,8105.21875,Asterix-MinAtar,2124
13,7984.203125,Asterix-MinAtar,2124
14,8332.40625,Asterix-MinAtar,2124
15,8034.03125,Asterix-MinAtar,2124
16,8259.59375,Asterix-MinAtar,2124
17,7768.46875,Asterix-MinAtar,2124
18,8674.359375,Asterix-MinAtar,2124
19,8877.0625,Asterix-MinAtar,2124
20,8158.125,Asterix-MinAtar,2124
21,8097.234375,Asterix-MinAtar,2124
22,8075.6875,Asterix-MinAtar,2124
23,7873.828125,Asterix-MinAtar,2124
24,7802.34375,Asterix-MinAtar,2124
25,8981.1875,Asterix-MinAtar,2124
26,7823.390625,Asterix-MinAtar,2124
27,8656.765625,Asterix-MinAtar,2124
28,7643.3125,Asterix-MinAtar,2124
29,7637.234375,Asterix-MinAtar,2124
0,525290.09375,SpaceInvaders-MinAtar,2944
1,494884.828125,SpaceInvaders-MinAtar,2944
2,546300.609375,SpaceInvaders-MinAtar,2944
3,490512.9375,SpaceInvaders-MinAtar,2944
4,648623.21875,SpaceInvaders-MinAtar,2944
5,474964.6875,SpaceInvaders-MinAtar,2944
6,535642.828125,SpaceInvaders-MinAtar,2944
7,532095.8125,SpaceInvaders-MinAtar,2944
8,542183.640625,SpaceInvaders-MinAtar,2944
9,512521.859375,SpaceInvaders-MinAtar,2944
10,451345.46875,SpaceInvaders-MinAtar,2944
11,551606.90625,SpaceInvaders-MinAtar,2944
12,493775.78125,SpaceInvaders-MinAtar,2944
13,485890.65625,SpaceInvaders-MinAtar,2944
14,493406.65625,SpaceInvaders-MinAtar,2944
15,488263.625,SpaceInvaders-MinAtar,2944
16,571425.65625,SpaceInvaders-MinAtar,2944
17,520085.15625,SpaceInvaders-MinAtar,2944
18,487609.21875,SpaceInvaders-MinAtar,2944
19,497128.53125,SpaceInvaders-MinAtar,2944
20,469946.359375,SpaceInvaders-MinAtar,2944
21,529602.796875,SpaceInvaders-MinAtar,2944
22,514402.609375,SpaceInvaders-MinAtar,2944
23,514376.953125,SpaceInvaders-MinAtar,2944
24,570907.203125,SpaceInvaders-MinAtar,2944
25,467229.796875,SpaceInvaders-MinAtar,2944
26,475029.265625,SpaceInvaders-MinAtar,2944
27,604899.59375,SpaceInvaders-MinAtar,2944
28,491211.125,SpaceInvaders-MinAtar,2944
29,481797.59375,SpaceInvaders-MinAtar,2944
0,22060.515625,Asterix-MinAtar,1698
1,21251.046875,Asterix-MinAtar,1698
2,22380.375,Asterix-MinAtar,1698
3,22107.34375,Asterix-MinAtar,1698
4,22363.25,Asterix-MinAtar,1698
5,22259.0625,Asterix-MinAtar,1698
6,21930.1875,Asterix-MinAtar,1698
7,21512.40625,Asterix-MinAtar,1698
8,21242.578125,Asterix-MinAtar,1698
9,22662.546875,Asterix-MinAtar,1698
10,20891.546875,Asterix-MinAtar,1698
11,20887.703125,Asterix-MinAtar,1698
12,21574.09375,Asterix-MinAtar,1698
13,21019.078125,Asterix-MinAtar,1698
14,23637.78125,Asterix-MinAtar,1698
15,21789.375,Asterix-MinAtar,1698
16,21713.6875,Asterix-MinAtar,1698
17,24886.3125,Asterix-MinAtar,1698
18,21579.34375,Asterix-MinAtar,1698
19,23565.859375,Asterix-MinAtar,1698
20,20523.703125,Asterix-MinAtar,1698
21,22080.90625,Asterix-MinAtar,1698
22,19953.734375,Asterix-MinAtar,1698
23,21122.59375,Asterix-MinAtar,1698
24,21226.453125,Asterix-MinAtar,1698
25,22078.546875,Asterix-MinAtar,1698
26,24652.234375,Asterix-MinAtar,1698
27,20527.359375,Asterix-MinAtar,1698
28,20294.71875,Asterix-MinAtar,1698
29,21364.4375,Asterix-MinAtar,1698
0,17151.546875,Asterix-MinAtar,1287
1,15373.234375,Asterix-MinAtar,1287
2,15882.953125,Asterix-MinAtar,1287
3,15111.953125,Asterix-MinAtar,1287
4,14476.375,Asterix-MinAtar,1287
5,16450.859375,Asterix-MinAtar,1287
6,16810.578125,Asterix-MinAtar,1287
7,14799.53125,Asterix-MinAtar,1287
8,15989.125,Asterix-MinAtar,1287
9,14667.109375,Asterix-MinAtar,1287
10,15299.1875,Asterix-MinAtar,1287
11,15906.390625,Asterix-MinAtar,1287
12,15207.8125,Asterix-MinAtar,1287
13,16469.796875,Asterix-MinAtar,1287
14,15652.546875,Asterix-MinAtar,1287
15,17066.984375,Asterix-MinAtar,1287
16,15063.703125,Asterix-MinAtar,1287
17,15012.359375,Asterix-MinAtar,1287
18,14959.25,Asterix-MinAtar,1287
19,16232.671875,Asterix-MinAtar,1287
20,15661.8125,Asterix-MinAtar,1287
21,16828.5,Asterix-MinAtar,1287
22,15586.65625,Asterix-MinAtar,1287
23,16586.234375,Asterix-MinAtar,1287
24,16163.234375,Asterix-MinAtar,1287
25,15426.03125,Asterix-MinAtar,1287
26,16577.59375,Asterix-MinAtar,1287
27,16415.65625,Asterix-MinAtar,1287
28,14936.546875,Asterix-MinAtar,1287
29,16456.890625,Asterix-MinAtar,1287
0,201501.390625,SpaceInvaders-MinAtar,2870
1,110900.75,SpaceInvaders-MinAtar,2870
2,662714.265625,SpaceInvaders-MinAtar,2870
3,91355.359375,SpaceInvaders-MinAtar,2870
4,224666.15625,SpaceInvaders-MinAtar,2870
5,590659.1875,SpaceInvaders-MinAtar,2870
6,569786.078125,SpaceInvaders-MinAtar,2870
7,663511.359375,SpaceInvaders-MinAtar,2870
8,179353.953125,SpaceInvaders-MinAtar,2870
9,88193.34375,SpaceInvaders-MinAtar,2870
10,899288.6875,SpaceInvaders-MinAtar,2870
11,762312.109375,SpaceInvaders-MinAtar,2870
12,973967.84375,SpaceInvaders-MinAtar,2870
13,817110.203125,SpaceInvaders-MinAtar,2870
14,976303.875,SpaceInvaders-MinAtar,2870
15,682358.4375,SpaceInvaders-MinAtar,2870
16,97316.15625,SpaceInvaders-MinAtar,2870
17,147878.65625,SpaceInvaders-MinAtar,2870
18,919704.515625,SpaceInvaders-MinAtar,2870
19,137830.1875,SpaceInvaders-MinAtar,2870
20,522096.5625,SpaceInvaders-MinAtar,2870
21,939672.625,SpaceInvaders-MinAtar,2870
22,744254.671875,SpaceInvaders-MinAtar,2870
23,870078.015625,SpaceInvaders-MinAtar,2870
24,564505.453125,SpaceInvaders-MinAtar,2870
25,144631.921875,SpaceInvaders-MinAtar,2870
26,432578.828125,SpaceInvaders-MinAtar,2870
27,888106.171875,SpaceInvaders-MinAtar,2870
28,495853.171875,SpaceInvaders-MinAtar,2870
29,951819.921875,SpaceInvaders-MinAtar,2870
0,46746.75,SpaceInvaders-MinAtar,2915
1,46709.40625,SpaceInvaders-MinAtar,2915
2,46683.921875,SpaceInvaders-MinAtar,2915
3,46723.734375,SpaceInvaders-MinAtar,2915
4,46778.5625,SpaceInvaders-MinAtar,2915
5,46869.046875,SpaceInvaders-MinAtar,2915
6,46833.671875,SpaceInvaders-MinAtar,2915
7,46800.984375,SpaceInvaders-MinAtar,2915
8,46676.4375,SpaceInvaders-MinAtar,2915
9,46778.03125,SpaceInvaders-MinAtar,2915
10,46739.90625,SpaceInvaders-MinAtar,2915
11,46712.578125,SpaceInvaders-MinAtar,2915
12,46728.8125,SpaceInvaders-MinAtar,2915
13,4995.296875,SpaceInvaders-MinAtar,2915
14,46797.546875,SpaceInvaders-MinAtar,2915
15,46759.28125,SpaceInvaders-MinAtar,2915
16,46798.5,SpaceInvaders-MinAtar,2915
17,46694.640625,SpaceInvaders-MinAtar,2915
18,46719.953125,SpaceInvaders-MinAtar,2915
19,46806.734375,SpaceInvaders-MinAtar,2915
20,46699.90625,SpaceInvaders-MinAtar,2915
21,46789.015625,SpaceInvaders-MinAtar,2915
22,46720.671875,SpaceInvaders-MinAtar,2915
23,46767.171875,SpaceInvaders-MinAtar,2915
24,46692.5625,SpaceInvaders-MinAtar,2915
25,46695.71875,SpaceInvaders-MinAtar,2915
26,46803.46875,SpaceInvaders-MinAtar,2915
27,47681.84375,SpaceInvaders-MinAtar,2915
28,46803.109375,SpaceInvaders-MinAtar,2915
29,46683.125,SpaceInvaders-MinAtar,2915
0,537505.15625,SpaceInvaders-MinAtar,2872
1,625207.9375,SpaceInvaders-MinAtar,2872
2,485027.140625,SpaceInvaders-MinAtar,2872
3,530528.953125,SpaceInvaders-MinAtar,2872
4,249017.296875,SpaceInvaders-MinAtar,2872
5,582898.8125,SpaceInvaders-MinAtar,2872
6,541133.828125,SpaceInvaders-MinAtar,2872
7,576340.296875,SpaceInvaders-MinAtar,2872
8,540765.234375,SpaceInvaders-MinAtar,2872
9,378283.34375,SpaceInvaders-MinAtar,2872
10,428116.40625,SpaceInvaders-MinAtar,2872
11,418587.109375,SpaceInvaders-MinAtar,2872
12,670107.625,SpaceInvaders-MinAtar,2872
13,551062.3125,SpaceInvaders-MinAtar,2872
14,587704.5625,SpaceInvaders-MinAtar,2872
15,431598.109375,SpaceInvaders-MinAtar,2872
16,582992.734375,SpaceInvaders-MinAtar,2872
17,612445.53125,SpaceInvaders-MinAtar,2872
18,425220.390625,SpaceInvaders-MinAtar,2872
19,451886.296875,SpaceInvaders-MinAtar,2872
20,552242.046875,SpaceInvaders-MinAtar,2872
21,349894.28125,SpaceInvaders-MinAtar,2872
22,597599.453125,SpaceInvaders-MinAtar,2872
23,554682.09375,SpaceInvaders-MinAtar,2872
24,430009.8125,SpaceInvaders-MinAtar,2872
25,519707.171875,SpaceInvaders-MinAtar,2872
26,447137.453125,SpaceInvaders-MinAtar,2872
27,342546.875,SpaceInvaders-MinAtar,2872
28,507050.875,SpaceInvaders-MinAtar,2872
29,519722.25,SpaceInvaders-MinAtar,2872
0,194016.0625,SpaceInvaders-MinAtar,3365
1,490752.125,SpaceInvaders-MinAtar,3365
2,433553.515625,SpaceInvaders-MinAtar,3365
3,209327.453125,SpaceInvaders-MinAtar,3365
4,46779.859375,SpaceInvaders-MinAtar,3365
5,599141.40625,SpaceInvaders-MinAtar,3365
6,314.5625,SpaceInvaders-MinAtar,3365
7,327191.171875,SpaceInvaders-MinAtar,3365
8,56989.34375,SpaceInvaders-MinAtar,3365
9,541.578125,SpaceInvaders-MinAtar,3365
10,22505.421875,SpaceInvaders-MinAtar,3365
11,347.34375,SpaceInvaders-MinAtar,3365
12,671445.984375,SpaceInvaders-MinAtar,3365
13,46669.046875,SpaceInvaders-MinAtar,3365
14,326985.609375,SpaceInvaders-MinAtar,3365
15,488835.53125,SpaceInvaders-MinAtar,3365
16,118445.984375,SpaceInvaders-MinAtar,3365
17,411700.265625,SpaceInvaders-MinAtar,3365
18,731170.671875,SpaceInvaders-MinAtar,3365
19,531182.109375,SpaceInvaders-MinAtar,3365
20,422963.578125,SpaceInvaders-MinAtar,3365
21,82770.46875,SpaceInvaders-MinAtar,3365
22,569098.015625,SpaceInvaders-MinAtar,3365
23,35021.734375,SpaceInvaders-MinAtar,3365
24,246.921875,SpaceInvaders-MinAtar,3365
25,7013.875,SpaceInvaders-MinAtar,3365
26,208071.46875,SpaceInvaders-MinAtar,3365
27,44861.03125,SpaceInvaders-MinAtar,3365
28,537179.109375,SpaceInvaders-MinAtar,3365
29,486203.25,SpaceInvaders-MinAtar,3365
0,47036.9375,SpaceInvaders-MinAtar,3034
1,46774.3125,SpaceInvaders-MinAtar,3034
2,46761.40625,SpaceInvaders-MinAtar,3034
3,47107.625,SpaceInvaders-MinAtar,3034
4,46978.84375,SpaceInvaders-MinAtar,3034
5,46768.03125,SpaceInvaders-MinAtar,3034
6,46770.171875,SpaceInvaders-MinAtar,3034
7,46790.6875,SpaceInvaders-MinAtar,3034
8,46742.25,SpaceInvaders-MinAtar,3034
9,46986.625,SpaceInvaders-MinAtar,3034
10,46789.125,SpaceInvaders-MinAtar,3034
11,847.46875,SpaceInvaders-MinAtar,3034
12,46751.53125,SpaceInvaders-MinAtar,3034
13,46790.140625,SpaceInvaders-MinAtar,3034
14,46790.953125,SpaceInvaders-MinAtar,3034
15,46744.625,SpaceInvaders-MinAtar,3034
16,46790.234375,SpaceInvaders-MinAtar,3034
17,46783.609375,SpaceInvaders-MinAtar,3034
18,46772.890625,SpaceInvaders-MinAtar,3034
19,46752.78125,SpaceInvaders-MinAtar,3034
20,46763.015625,SpaceInvaders-MinAtar,3034
21,46758.09375,SpaceInvaders-MinAtar,3034
22,46768.28125,SpaceInvaders-MinAtar,3034
23,46769.421875,SpaceInvaders-MinAtar,3034
24,46799.28125,SpaceInvaders-MinAtar,3034
25,46763.765625,SpaceInvaders-MinAtar,3034
26,46794.609375,SpaceInvaders-MinAtar,3034
27,46742.390625,SpaceInvaders-MinAtar,3034
28,46769.28125,SpaceInvaders-MinAtar,3034
29,46750.140625,SpaceInvaders-MinAtar,3034
0,499.34375,SpaceInvaders-MinAtar,3288
1,46741.921875,SpaceInvaders-MinAtar,3288
2,46777.125,SpaceInvaders-MinAtar,3288
3,46743.859375,SpaceInvaders-MinAtar,3288
4,46766.078125,SpaceInvaders-MinAtar,3288
5,46741.65625,SpaceInvaders-MinAtar,3288
6,46774.3125,SpaceInvaders-MinAtar,3288
7,46745.1875,SpaceInvaders-MinAtar,3288
8,452.078125,SpaceInvaders-MinAtar,3288
9,46773.234375,SpaceInvaders-MinAtar,3288
10,46762.296875,SpaceInvaders-MinAtar,3288
11,46759.8125,SpaceInvaders-MinAtar,3288
12,46777.34375,SpaceInvaders-MinAtar,3288
13,46778.984375,SpaceInvaders-MinAtar,3288
14,494.171875,SpaceInvaders-MinAtar,3288
15,46784.6875,SpaceInvaders-MinAtar,3288
16,46739.75,SpaceInvaders-MinAtar,3288
17,46762.921875,SpaceInvaders-MinAtar,3288
18,46773.984375,SpaceInvaders-MinAtar,3288
19,46779.3125,SpaceInvaders-MinAtar,3288
20,46753.296875,SpaceInvaders-MinAtar,3288
21,46728.96875,SpaceInvaders-MinAtar,3288
22,46746.390625,SpaceInvaders-MinAtar,3288
23,46769.890625,SpaceInvaders-MinAtar,3288
24,46723.375,SpaceInvaders-MinAtar,3288
25,46749.9375,SpaceInvaders-MinAtar,3288
26,46738.796875,SpaceInvaders-MinAtar,3288
27,46762.3125,SpaceInvaders-MinAtar,3288
28,46761.796875,SpaceInvaders-MinAtar,3288
29,46762.0625,SpaceInvaders-MinAtar,3288
0,12529.953125,Asterix-MinAtar,2108
1,13365.203125,Asterix-MinAtar,2108
2,14448.375,Asterix-MinAtar,2108
3,14497.25,Asterix-MinAtar,2108
4,12549.1875,Asterix-MinAtar,2108
5,12932.8125,Asterix-MinAtar,2108
6,11720.578125,Asterix-MinAtar,2108
7,12844.953125,Asterix-MinAtar,2108
8,12556.203125,Asterix-MinAtar,2108
9,13716.65625,Asterix-MinAtar,2108
10,13138.984375,Asterix-MinAtar,2108
11,12876.078125,Asterix-MinAtar,2108
12,12520.125,Asterix-MinAtar,2108
13,13365.40625,Asterix-MinAtar,2108
14,12086.03125,Asterix-MinAtar,2108
15,12184.328125,Asterix-MinAtar,2108
16,12732.234375,Asterix-MinAtar,2108
17,12843.21875,Asterix-MinAtar,2108
18,12311.6875,Asterix-MinAtar,2108
19,12754.234375,Asterix-MinAtar,2108
20,13318.125,Asterix-MinAtar,2108
21,11765.4375,Asterix-MinAtar,2108
22,11423.5625,Asterix-MinAtar,2108
23,12169.6875,Asterix-MinAtar,2108
24,12958.078125,Asterix-MinAtar,2108
25,13484.296875,Asterix-MinAtar,2108
26,12927.0625,Asterix-MinAtar,2108
27,12012.34375,Asterix-MinAtar,2108
28,13220.265625,Asterix-MinAtar,2108
29,11779.78125,Asterix-MinAtar,2108
0,7996.265625,Asterix-MinAtar,2218
1,7835.03125,Asterix-MinAtar,2218
2,7838.671875,Asterix-MinAtar,2218
3,7772.34375,Asterix-MinAtar,2218
4,7719.84375,Asterix-MinAtar,2218
5,7801.34375,Asterix-MinAtar,2218
6,7678.34375,Asterix-MinAtar,2218
7,8148.546875,Asterix-MinAtar,2218
8,8003.46875,Asterix-MinAtar,2218
9,8064.8125,Asterix-MinAtar,2218
10,7815.734375,Asterix-MinAtar,2218
11,7716.640625,Asterix-MinAtar,2218
12,8492.15625,Asterix-MinAtar,2218
13,7800.671875,Asterix-MinAtar,2218
14,8003.8125,Asterix-MinAtar,2218
15,7659.75,Asterix-MinAtar,2218
16,8001.75,Asterix-MinAtar,2218
17,7879.34375,Asterix-MinAtar,2218
18,7835.4375,Asterix-MinAtar,2218
19,8105.46875,Asterix-MinAtar,2218
20,7936.609375,Asterix-MinAtar,2218
21,7845.03125,Asterix-MinAtar,2218
22,8077.78125,Asterix-MinAtar,2218
23,8059.859375,Asterix-MinAtar,2218
24,7922.28125,Asterix-MinAtar,2218
25,7712.5625,Asterix-MinAtar,2218
26,8020.671875,Asterix-MinAtar,2218
27,8129.359375,Asterix-MinAtar,2218
28,8128.078125,Asterix-MinAtar,2218
29,7813.953125,Asterix-MinAtar,2218
0,15278.234375,Asterix-MinAtar,1380
1,16799.265625,Asterix-MinAtar,1380
2,16772.71875,Asterix-MinAtar,1380
3,15825.0625,Asterix-MinAtar,1380
4,15654.578125,Asterix-MinAtar,1380
5,14842.3125,Asterix-MinAtar,1380
6,18033.1875,Asterix-MinAtar,1380
7,17528.765625,Asterix-MinAtar,1380
8,16058.171875,Asterix-MinAtar,1380
9,16358.421875,Asterix-MinAtar,1380
10,16990.5,Asterix-MinAtar,1380
11,17004.03125,Asterix-MinAtar,1380
12,16379.75,Asterix-MinAtar,1380
13,16033.8125,Asterix-MinAtar,1380
14,16614.4375,Asterix-MinAtar,1380
15,16820.625,Asterix-MinAtar,1380
16,16275.921875,Asterix-MinAtar,1380
17,16684.203125,Asterix-MinAtar,1380
18,17933.515625,Asterix-MinAtar,1380
19,17390.234375,Asterix-MinAtar,1380
20,18297.4375,Asterix-MinAtar,1380
21,18341.8125,Asterix-MinAtar,1380
22,16173.46875,Asterix-MinAtar,1380
23,17071.9375,Asterix-MinAtar,1380
24,16629.421875,Asterix-MinAtar,1380
25,16188.640625,Asterix-MinAtar,1380
26,16190.890625,Asterix-MinAtar,1380
27,16468.265625,Asterix-MinAtar,1380
28,16709.328125,Asterix-MinAtar,1380
29,16200.671875,Asterix-MinAtar,1380
0,20159.859375,Asterix-MinAtar,1798
1,23422.09375,Asterix-MinAtar,1798
2,24508.515625,Asterix-MinAtar,1798
3,24533.734375,Asterix-MinAtar,1798
4,21978.859375,Asterix-MinAtar,1798
5,21560.40625,Asterix-MinAtar,1798
6,22685.125,Asterix-MinAtar,1798
7,24059.921875,Asterix-MinAtar,1798
8,24728.015625,Asterix-MinAtar,1798
9,25802.265625,Asterix-MinAtar,1798
10,22589.171875,Asterix-MinAtar,1798
11,23241.03125,Asterix-MinAtar,1798
12,22383.8125,Asterix-MinAtar,1798
13,24184.546875,Asterix-MinAtar,1798
14,23689.453125,Asterix-MinAtar,1798
15,24511.15625,Asterix-MinAtar,1798
16,25792.265625,Asterix-MinAtar,1798
17,24526.484375,Asterix-MinAtar,1798
18,23703.03125,Asterix-MinAtar,1798
19,23168.078125,Asterix-MinAtar,1798
20,21638.171875,Asterix-MinAtar,1798
21,23083.296875,Asterix-MinAtar,1798
22,19639.09375,Asterix-MinAtar,1798
23,22366.3125,Asterix-MinAtar,1798
24,21812.453125,Asterix-MinAtar,1798
25,25816.640625,Asterix-MinAtar,1798
26,23340.875,Asterix-MinAtar,1798
27,24010.546875,Asterix-MinAtar,1798
28,21985.28125,Asterix-MinAtar,1798
29,25220.421875,Asterix-MinAtar,1798
0,14673.328125,Asterix-MinAtar,1849
1,15564.59375,Asterix-MinAtar,1849
2,15266.8125,Asterix-MinAtar,1849
3,14979.078125,Asterix-MinAtar,1849
4,16142.046875,Asterix-MinAtar,1849
5,15484.9375,Asterix-MinAtar,1849
6,15179.015625,Asterix-MinAtar,1849
7,14197.625,Asterix-MinAtar,1849
8,16000.71875,Asterix-MinAtar,1849
9,16568.40625,Asterix-MinAtar,1849
10,15202.375,Asterix-MinAtar,1849
11,15845.453125,Asterix-MinAtar,1849
12,16373.8125,Asterix-MinAtar,1849
13,14220.40625,Asterix-MinAtar,1849
14,14623.59375,Asterix-MinAtar,1849
15,14791.90625,Asterix-MinAtar,1849
16,15406.953125,Asterix-MinAtar,1849
17,13972.890625,Asterix-MinAtar,1849
18,14392.09375,Asterix-MinAtar,1849
19,14968.359375,Asterix-MinAtar,1849
20,14146.78125,Asterix-MinAtar,1849
21,15250.484375,Asterix-MinAtar,1849
22,15631.671875,Asterix-MinAtar,1849
23,13856.765625,Asterix-MinAtar,1849
24,15300.328125,Asterix-MinAtar,1849
25,14873.453125,Asterix-MinAtar,1849
26,15164.578125,Asterix-MinAtar,1849
27,15151.90625,Asterix-MinAtar,1849
28,15149.375,Asterix-MinAtar,1849
29,14736.234375,Asterix-MinAtar,1849
0,577238.09375,SpaceInvaders-MinAtar,3001
1,347345.71875,SpaceInvaders-MinAtar,3001
2,483254.484375,SpaceInvaders-MinAtar,3001
3,386844.953125,SpaceInvaders-MinAtar,3001
4,491232.765625,SpaceInvaders-MinAtar,3001
5,534010.5,SpaceInvaders-MinAtar,3001
6,547740.0625,SpaceInvaders-MinAtar,3001
7,472403.546875,SpaceInvaders-MinAtar,3001
8,532274.28125,SpaceInvaders-MinAtar,3001
9,528053.921875,SpaceInvaders-MinAtar,3001
10,433505.84375,SpaceInvaders-MinAtar,3001
11,442884.765625,SpaceInvaders-MinAtar,3001
12,581821.140625,SpaceInvaders-MinAtar,3001
13,414065.375,SpaceInvaders-MinAtar,3001
14,463657.28125,SpaceInvaders-MinAtar,3001
15,479578.859375,SpaceInvaders-MinAtar,3001
16,486076.171875,SpaceInvaders-MinAtar,3001
17,465381.484375,SpaceInvaders-MinAtar,3001
18,507073.828125,SpaceInvaders-MinAtar,3001
19,384823.546875,SpaceInvaders-MinAtar,3001
20,403978.140625,SpaceInvaders-MinAtar,3001
21,550789.015625,SpaceInvaders-MinAtar,3001
22,533781.59375,SpaceInvaders-MinAtar,3001
23,503660.203125,SpaceInvaders-MinAtar,3001
24,533235.71875,SpaceInvaders-MinAtar,3001
25,520076.1875,SpaceInvaders-MinAtar,3001
26,477238.421875,SpaceInvaders-MinAtar,3001
27,472059.25,SpaceInvaders-MinAtar,3001
28,445185.8125,SpaceInvaders-MinAtar,3001
29,486859.265625,SpaceInvaders-MinAtar,3001
0,12796.140625,Asterix-MinAtar,2217
1,12491.625,Asterix-MinAtar,2217
2,13553.203125,Asterix-MinAtar,2217
3,12978.90625,Asterix-MinAtar,2217
4,12546.25,Asterix-MinAtar,2217
5,12850.953125,Asterix-MinAtar,2217
6,12300.65625,Asterix-MinAtar,2217
7,12128.953125,Asterix-MinAtar,2217
8,12325.109375,Asterix-MinAtar,2217
9,14243.609375,Asterix-MinAtar,2217
10,13691.609375,Asterix-MinAtar,2217
11,13492.859375,Asterix-MinAtar,2217
12,11730.359375,Asterix-MinAtar,2217
13,11912.8125,Asterix-MinAtar,2217
14,13513.890625,Asterix-MinAtar,2217
15,11565.65625,Asterix-MinAtar,2217
16,13320.453125,Asterix-MinAtar,2217
17,12574.609375,Asterix-MinAtar,2217
18,13718.421875,Asterix-MinAtar,2217
19,12803.1875,Asterix-MinAtar,2217
20,13846.15625,Asterix-MinAtar,2217
21,14246.5,Asterix-MinAtar,2217
22,12498.234375,Asterix-MinAtar,2217
23,13716.09375,Asterix-MinAtar,2217
24,12226.109375,Asterix-MinAtar,2217
25,13046.3125,Asterix-MinAtar,2217
26,13819.265625,Asterix-MinAtar,2217
27,13006.765625,Asterix-MinAtar,2217
28,13075.65625,Asterix-MinAtar,2217
29,13359.328125,Asterix-MinAtar,2217
0,11656.375,Asterix-MinAtar,1777
1,11445.140625,Asterix-MinAtar,1777
2,11642.515625,Asterix-MinAtar,1777
3,9590.84375,Asterix-MinAtar,1777
4,11268.359375,Asterix-MinAtar,1777
5,11011.828125,Asterix-MinAtar,1777
6,11906.046875,Asterix-MinAtar,1777
7,11021.828125,Asterix-MinAtar,1777
8,11201.75,Asterix-MinAtar,1777
9,11302.875,Asterix-MinAtar,1777
10,11598.484375,Asterix-MinAtar,1777
11,10700.875,Asterix-MinAtar,1777
12,11259.734375,Asterix-MinAtar,1777
13,11660.453125,Asterix-MinAtar,1777
14,10339.78125,Asterix-MinAtar,1777
15,11468.46875,Asterix-MinAtar,1777
16,9451.921875,Asterix-MinAtar,1777
17,11213.46875,Asterix-MinAtar,1777
18,11237.1875,Asterix-MinAtar,1777
19,10671.6875,Asterix-MinAtar,1777
20,11648.6875,Asterix-MinAtar,1777
21,11457.5625,Asterix-MinAtar,1777
